Sample_number	N	Tick_Genus	Tick_species	Gender	Life_stage	Parasite	Bloodmeal	Animal host1	Animal host2	latitude	longtitude	colletion_date	Ecological_enviroment1	Ecological_enviroment2	Multiple_50km	Multiple_100km	meanpres	meanwind	meantemp	meanhum1	ssd	meanmaxtem	maxprec	meanmintem	meanprec	Zone_4	Zone_5	Clade	Clade_filtered	Province	Shannon_OTU95	Simpson_OTU95	OTU_new_Shannon_verfam2	OTU_new_Simpson_verfam2	Total_p1	Total_p2	Total_p4	Total_normalized	Total_vefam_normalized	Virus_rmEVE5_normalized	Excluded_lib	OTU_new_OV_verfam1	OTU_new_Chao1_verfam1	OTU_new_Shannon_verfam1	OTU_new_Simpson_verfam1	OTU_new_OV_verfam3	OTU_new_Chao1_verfam3	OTU_new_Shannon_verfam3	OTU_new_Simpson_verfam3	100km	10km	110km	120km	130km	140km	150km	160km	170km	180km	190km	200km	20km	30km	40km	50km	60km	70km	80km	90km	Jingmen_tick_virus_p5	Alongshan_virus_p5	Tamdy_virus_p5	Beiji_nairovirus_p5	Nairobi sheep_disease_virus_p5	Yezo_virus_p5	Thogoto_thogotovirus_p5	Songling_virus_p5	Severe_fever_with_thrombocytopenia_syndrome_virus_p5	Tacheng_tick_virus_2_p5	Eyach_virus_p5	Total_p5
1405	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	33	27	HL1	HLf1	Shaanxi	1.832298476	0.544198678	2.80745797	0.776976586	141.5239734	141.6249808	0.012625923	1567.558872	3.951913969	632.0789685	N	26	26	3.101868418	0.804192882	26	26	3.101868418	0.804192882	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1406	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	33	27	HL1	HLf1	Shaanxi	1.378384055	0.379987801	2.839299542	0.77322625	88.10122784	88.04243881	0	1650.584087	5.114644883	33.79192964	N	30	30	3.043651992	0.788519555	30	30	3.043651992	0.788519555	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1407	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	41	33	HL1	nan	Shaanxi	1.33181113	0.43327037	3.063824702	0.850307785	48.19326322	48.15817103	0	1178.699602	1.871583038	24.04984203	N	16	16	3.070493497	0.850535729	16	16	3.070493497	0.850535729	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1408	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	41	33	HL1	HLf1	Shaanxi	1.246566979	0.381704043	2.956183294	0.812099185	157.1039002	157.064621	0.026186166	2011.045141	5.067023033	5.05392995	N	28	28	3.154311414	0.828020231	28	28	3.154311414	0.828020231	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1409	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	33	27	HL1	HLf1	Shaanxi	1.179490066	0.340715714	3.382491577	0.844685037	164.0713937	163.9607589	0.024585509	2580.851505	6.392232318	9.391664404	N	33	33	3.442055916	0.847757342	34	34	3.511289783	0.852993486	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0.012292754	0	0	0	0	0	0	0	0	0	0	0.012292754
1410	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	33	27	HL1	nan	Shaanxi	1.544351086	0.530218698	2.937815986	0.833812684	87.70039674	87.65606443	0	915.8834052	2.283114081	3.635249606	N	19	19	3.230338292	0.857866533	19	19	3.230338292	0.857866533	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1411	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	33	27	HL1	HLf1	Shaanxi	1.533879086	0.456938927	0.644503247	0.15771183	163.1812498	5163.214615	0	3387.585713	1341.374883	1342.543551	N	27	27	0.693007451	0.165451543	27	27	0.693007451	0.165451543	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1412	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	37	30	HL1	HLf1	Shaanxi	1.186686685	0.361873499	2.989275502	0.79514338	160.9675867	160.8643279	0	2241.439118	6.143899551	1.200383736	N	32	32	3.285780742	0.82081474	32	32	3.285780742	0.82081474	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1413	5	4	15	1	1	2	2	2	2	108.825999	34.066419	08/04/2019	1	1	Single	Single	960.0200195	2.024990082	14.83069992	66.50209808	149.7839966	34.51620102	94.37999725	-4.051730156	54.20619965	37	30	HL1	nan	Shaanxi	1.639682788	0.55305824	3.013785439	0.818229985	100.6850619	100.8646428	0.071832387	1069.057466	4.896574351	1.867642052	N	23	23	3.143621988	0.827480016	23	23	3.143621988	0.827480016	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1209	12	4	15	1	1	1	1	4	4	117.27895	40.043631	06/01/2019	2	1	Single	Single	1012.539978	2.19946003	12.83440018	54.55509949	195.5079956	32.54460144	142.223999	-10.8980999	50.39580154	37	30	HL4	HLf6	Tianjin	0.790815446	0.224359996	3.458470503	0.846759201	467.6279791	466.4033058	0	10924.59372	8.510441061	10.68994426	N	46	46	3.775471006	0.870071669	46	46	3.775471006	0.870071669	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1210	12	4	15	1	1	1	1	4	4	117.27895	40.043631	06/01/2019	2	1	Single	Single	1012.539978	2.19946003	12.83440018	54.55509949	195.5079956	32.54460144	142.223999	-10.8980999	50.39580154	37	30	HL4	HLf6	Tianjin	1.397862195	0.38672079	3.22519447	0.823287102	531.3491796	4548.928587	0.032882553	7940.358414	164.1277846	659.0430951	N	52	52	3.482868766	0.840452414	52	52	3.482868766	0.840452414	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
1212	21	4	15	2	1	1	1	4	4	117.27895	40.043631	06/01/2019	2	1	Single	Single	1012.539978	2.19946003	12.83440018	54.55509949	195.5079956	32.54460144	142.223999	-10.8980999	50.39580154	37	30	HL4	HLf6	Tianjin	1.162820056	0.316431739	3.29836109	0.841205895	634.8760119	633.5219223	0	10624.78299	70.91791509	339.2196483	N	56	56	3.616046874	0.864244177	56	56	3.616046874	0.864244177	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
449	20	4	15	1	1	1	1	4	4	117.41698	40.057825	08/22/2018	2	1	Single	Single	1012.109985	2.19946003	12.83479977	54.36989975	196.548996	32.49750137	141.0319977	-10.9762001	50.05699921	37	30	HL2	HLf2	Tianjin	1.450179955	0.423610142	0.487330817	0.108716028	1218.101314	1217.72423	0	12115.92847	991.021454	3321.112701	N	37	37	0.538830041	0.11705557	37	37	0.538830041	0.11705557	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
450	20	4	15	1	1	1	1	4	4	117.41698	40.057825	08/22/2018	2	1	Single	Single	1012.109985	2.19946003	12.83479977	54.36989975	196.548996	32.49750137	141.0319977	-10.9762001	50.05699921	37	30	HL2	HLf2	Tianjin	1.575103888	0.457483046	0.365383879	0.079317398	1144.997875	1144.241551	0.021922436	12947.02903	1043.61757	3617.848664	N	39	39	0.411012013	0.086595487	39	39	0.411012013	0.086595487	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
451	20	4	15	1	1	1	1	4	4	117.41698	40.057825	08/22/2018	2	1	Single	Single	1012.109985	2.19946003	12.83479977	54.36989975	196.548996	32.49750137	141.0319977	-10.9762001	50.05699921	37	30	HL2	HLf2	Tianjin	1.619266031	0.472329832	0.4828974	0.105411015	1190.862886	1190.541011	0.012875028	11002.1496	1039.980427	2161.75591	N	52	52	0.537840089	0.114571615	52	52	0.537840089	0.114571615	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
452	34	4	15	2	1	1	1	4	4	117.41698	40.057825	08/22/2018	2	1	Single	Single	1012.109985	2.19946003	12.83479977	54.36989975	196.548996	32.49750137	141.0319977	-10.9762001	50.05699921	48	39	HL2	HLf2	Tianjin	1.410976843	0.388894498	1.458557931	0.380950569	1203.887416	1203.661501	0.032273495	11621.43802	370.1662265	672.6334191	N	51	51	1.626568335	0.407051958	52	52	1.626803797	0.407069569	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	0	0	0	0	0	0
453	34	4	15	2	1	1	1	4	4	117.41698	40.057825	08/22/2018	2	1	Single	Single	1012.109985	2.19946003	12.83479977	54.36989975	196.548996	32.49750137	141.0319977	-10.9762001	50.05699921	48	39	HL2	HLf2	Tianjin	1.514773484	0.412093909	1.613314494	0.420386513	1185.994991	1335.720856	1.325529012	12668.19859	323.8267374	2051.933638	N	51	51	1.779378779	0.444427095	51	51	1.779378779	0.444427095	Single	Single	Single	Single	Single	Single	Single	Single	Single	Single	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Single	0	0	0	0	0	0	10.33912629	0	0	0	0	10.33912629
461	20	4	15	1	1	2	1	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	4	5	HL1	nan	Zhejiang	1.824028356	0.534671712	0.881588685	0.277118685	86.67116497	86.62573983	0	3772.784909	3325.347291	410.0527286	N	18	18	0.88361291	0.277339754	18	18	0.88361291	0.277339754	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
462	20	4	15	1	1	2	1	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	4	5	HL1	nan	Zhejiang	1.891227603	0.534519017	1.068769693	0.342140208	133.2547294	133.1665688	0	3741.843933	3360.593469	1513.408741	N	20	20	1.070834215	0.342345173	20	20	1.070834215	0.342345173	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
463	20	4	15	1	1	2	1	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	4	5	HL1	nan	Zhejiang	2.042250609	0.638008415	1.166861029	0.382368111	183.4936751	183.3630747	0	4652.77272	3881.751017	1807.423584	N	20	20	1.168232214	0.382493134	20	20	1.168232214	0.382493134	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
464	20	4	15	2	1	2	1	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	9	12	HL1	nan	Zhejiang	2.510394455	0.752449921	1.174216471	0.459183124	247.7670559	247.5837059	0.122233377	7593.137403	6380.093365	6611.970082	N	25	25	1.178253045	0.459527354	25	25	1.178253045	0.459527354	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
465	20	4	15	2	1	2	1	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	9	12	HL1	nan	Zhejiang	2.633980307	0.795881086	1.431052282	0.557323681	202.4935915	202.9463441	2.546733263	5349.441516	3730.568071	4174.491976	N	27	27	1.434477759	0.557561642	27	27	1.434477759	0.557561642	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
466	20	4	15	2	1	2	1	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	10	13	HL1	nan	Zhejiang	3.125805356	0.854397249	2.289891585	0.748838285	235.2901262	235.1016428	0	4467.056869	3218.165781	3665.499745	N	24	24	2.289891585	0.748838285	24	24	2.289891585	0.748838285	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
48	10	4	15	2	1	1	1	4	4	122.184678	30.308966	03/29/2016	1	2	Single	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	12	14	HL1	nan	Zhejiang	1.405232489	0.42126431	0.986147581	0.295738721	215.4504909	215.3675296	0	4797.209403	1783.999752	0.221230128	N	26	26	1.014517985	0.299463109	26	26	1.014517985	0.299463109	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
49	10	4	15	1	1	2	1	1	1	121.02419	29.020229	06/29/2016	3	2	Single	Multiple	1011.900024	2.467240095	18.2159996	78.76709747	134.3470001	35.65230179	175.0939941	2.794879913	137.0509949	12	14	HL1	nan	Zhejiang	0.80423207	0.211274841	2.139263913	0.678834676	169.4703135	169.3497155	0	1794.015572	7.778569804	21.31569323	N	16	16	2.18329337	0.68245637	16	16	2.18329337	0.68245637	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Single	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
50	10	4	15	1	1	2	1	1	1	120.956056	28.997796	05/09/2016	3	2	Single	Multiple	1013.059998	2.467240095	18.31699944	79.0734024	134.9839935	35.55160141	175.151001	2.915889978	138.3910065	12	14	HL1	nan	Zhejiang	1.270426562	0.358225247	2.237912425	0.70554486	223.2008009	223.1162792	0	2304.633319	16.65078398	15.53087084	N	18	18	2.324038234	0.712721237	18	18	2.324038234	0.712721237	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Single	Single	Single	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
565	6	4	15	1	1	2	2	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	12	14	HL1	nan	Zhejiang	1.468997132	0.432534595	0.674821048	0.239922559	260.7561799	260.1553592	0	3172.433385	2757.166151	918.454563	N	23	23	0.676596235	0.240119799	23	23	0.676596235	0.240119799	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
566	6	4	15	1	1	2	2	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	12	14	HL1	nan	Zhejiang	1.818197742	0.642651443	1.177935697	0.522228192	114.0919914	113.9340786	0	5915.886883	5556.95111	5079.185961	N	20	20	1.177935697	0.522228192	20	20	1.177935697	0.522228192	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
567	6	4	15	1	1	2	2	2	2	122.20498	30.244858	06/01/2018	1	2	Multiple	Multiple	1010.919983	2.840500116	17.44050026	80.78949738	139.7369995	33.92649841	204.0720062	3.048789978	133.3350067	12	14	HL1	nan	Zhejiang	1.891594109	0.606258605	0.862583074	0.36219503	216.0746292	215.9242641	0	2132.076682	1741.578553	852.3194316	N	16	16	0.862583074	0.36219503	16	16	0.862583074	0.36219503	Multiple	Single	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Multiple	Single	Single	Single	Multiple	Multiple	Multiple	Multiple	Multiple	0	0	0	0	0	0	0	0	0	0	0	0
